"X","user.self","sys.self","elapsed","user.child","sys.child","Set","Pattern","Mesh"
19,0.456999999999994,0.719000000000001,21.917,35.421,3.227,"Set4","Pattern19","Mesh13"
20,0.475999999999999,0.727,12.9750000000001,17.85,3.11699999999999,"Set4","Pattern20","Mesh13"
1,0.826999999999998,0.644,22.971,37.012,3.431,"Set1","Pattern1","Mesh14"
2,0.564,0.64,22.771,36.277,4.047,"Set1","Pattern2","Mesh14"
3,0.582000000000001,0.661,23.93,38.182,4.088,"Set1","Pattern3","Mesh14"
4,0.562000000000001,0.667,25.547,41.897,3.827,"Set1","Pattern4","Mesh14"
5,0.553999999999998,0.69,23.661,38.285,3.61,"Set1","Pattern5","Mesh14"
6,0.523,0.662,19.016,29.354,3.6,"Set2","Pattern6","Mesh14"
7,0.571999999999999,0.704000000000001,24.506,39.586,3.858,"Set2","Pattern7","Mesh14"
8,0.552,0.648,24.965,40.524,4.008,"Set2","Pattern8","Mesh14"
9,0.533000000000001,0.66,18.825,28.832,3.592,"Set2","Pattern9","Mesh14"
10,0.546000000000003,0.725000000000001,29.703,49.618,4,"Set2","Pattern10","Mesh14"
11,0.522000000000002,0.737,23.135,37.461,3.47600000000001,"Set3","Pattern11","Mesh14"
12,0.472999999999999,0.697999999999999,21.16,33.997,3.403,"Set3","Pattern12","Mesh14"
13,0.481000000000002,0.747000000000002,26.375,44.437,3.339,"Set3","Pattern13","Mesh14"
14,0.473999999999997,0.717000000000001,12.851,17.865,3.19299999999999,"Set3","Pattern14","Mesh14"
15,0.486999999999995,0.728000000000002,26.965,45.8869999999999,3.21499999999999,"Set3","Pattern15","Mesh14"
16,0.494,0.731000000000002,13.296,18.462,3.11,"Set4","Pattern16","Mesh14"
17,0.491999999999997,0.753999999999998,13.59,18.7620000000001,3.21000000000001,"Set4","Pattern17","Mesh14"
18,0.474999999999994,0.709,16.914,25.795,3.255,"Set4","Pattern18","Mesh14"
19,0.481000000000002,0.727999999999998,18.921,30.2140000000001,2.908,"Set4","Pattern19","Mesh14"
20,0.465000000000003,0.721,11.784,16.495,2.664,"Set4","Pattern20","Mesh14"
1,0.890000000000001,0.665,32.519,53.345,5.241,"Set1","Pattern1","Mesh15"
2,0.559999999999999,0.653,30.772,51.007,5.092,"Set1","Pattern2","Mesh15"
3,0.556999999999999,0.663,34.916,58.053,5.561,"Set1","Pattern3","Mesh15"
4,0.565999999999999,0.678999999999999,34.465,56.675,6.263,"Set1","Pattern4","Mesh15"
5,0.545000000000002,0.664,31.343,51.684,5.371,"Set1","Pattern5","Mesh15"
6,0.524000000000001,0.658,24.95,39.416,5.019,"Set2","Pattern6","Mesh15"
7,0.544,0.710999999999999,34.488,57.011,5.92299999999999,"Set2","Pattern7","Mesh15"
8,0.532,0.699999999999999,35.29,58.564,5.887,"Set2","Pattern8","Mesh15"
9,0.510000000000002,0.706,27.052,43.418,4.898,"Set2","Pattern9","Mesh15"
10,0.582999999999998,0.712,40.608,68.593,6.053,"Set2","Pattern10","Mesh15"
11,0.5,0.722,33.504,57.7579999999999,4.25500000000001,"Set3","Pattern11","Mesh15"
12,0.494,0.754999999999999,19.335,29.3629999999999,4.07899999999999,"Set3","Pattern12","Mesh15"
13,0.491,0.713000000000001,41.572,73.7379999999999,4.143,"Set3","Pattern13","Mesh15"
14,0.499000000000002,0.702,17.572,27.3389999999999,3.169,"Set3","Pattern14","Mesh15"
15,0.490000000000002,0.705,40.855,73.043,3.916,"Set3","Pattern15","Mesh15"
16,0.475999999999999,0.716999999999999,18.297,28.6189999999999,3.182,"Set4","Pattern16","Mesh15"
17,0.459000000000003,0.713000000000001,18.438,28.692,3.27199999999999,"Set4","Pattern17","Mesh15"
18,0.465000000000003,0.695999999999998,25.6270000000001,43.067,3.352,"Set4","Pattern18","Mesh15"
19,0.444000000000003,0.73,27.379,46.3530000000001,3.53100000000001,"Set4","Pattern19","Mesh15"
20,0.451000000000001,0.731000000000002,18.996,29.601,3.36800000000001,"Set4","Pattern20","Mesh15"
1,0.843,0.685,34.905,56.935,6.46,"Set1","Pattern1","Mesh16"
2,0.559000000000001,0.622,37.681,61.512,7.623,"Set1","Pattern2","Mesh16"
3,0.594000000000001,0.657999999999999,40.044,66.719,7.303,"Set1","Pattern3","Mesh16"
4,0.561,0.654,43.372,72.169,8.384,"Set1","Pattern4","Mesh16"
5,0.568000000000001,0.641,37.2,62.299,6.516,"Set1","Pattern5","Mesh16"
6,0.542999999999999,0.661,29.505,47.122,6.307,"Set2","Pattern6","Mesh16"
7,0.564,0.656,39.539,65.928,7.033,"Set2","Pattern7","Mesh16"
8,0.575999999999997,0.696999999999999,40.678,67.258,7.476,"Set2","Pattern8","Mesh16"
9,0.537000000000006,0.686999999999999,30.74,49.8049999999999,5.82899999999999,"Set2","Pattern9","Mesh16"
10,0.558999999999997,0.711,44.724,76.083,6.956,"Set2","Pattern10","Mesh16"
11,0.470999999999997,0.731999999999999,40.582,69.659,5.82300000000001,"Set3","Pattern11","Mesh16"
12,0.470999999999997,0.700999999999999,39.412,69.963,3.84700000000001,"Set3","Pattern12","Mesh16"
13,0.478999999999999,0.713000000000001,49.029,88.37,4.55800000000001,"Set3","Pattern13","Mesh16"
14,0.463999999999999,0.721,23.088,37.893,3.63799999999999,"Set3","Pattern14","Mesh16"
15,0.472999999999999,0.706,49.0740000000001,88.543,4.401,"Set3","Pattern15","Mesh16"
16,0.481999999999999,0.704000000000001,23.924,39.706,3.361,"Set4","Pattern16","Mesh16"
17,0.454000000000001,0.713999999999999,21.9150000000001,34.9449999999999,3.917,"Set4","Pattern17","Mesh16"
18,0.455999999999996,0.736000000000001,31.6659999999999,54.2719999999999,4.212,"Set4","Pattern18","Mesh16"
19,0.466000000000001,0.699000000000002,32.547,55.3330000000001,4.131,"Set4","Pattern19","Mesh16"
20,0.484000000000002,0.712,22.0600000000001,34.9849999999999,3.756,"Set4","Pattern20","Mesh16"
1,0.837,0.655,39.012,65.159,6.109,"Set1","Pattern1","Mesh17"
2,0.579000000000001,0.662,37.358,62.846,6.235,"Set1","Pattern2","Mesh17"
3,0.527000000000001,0.661,38.922,66.073,5.91,"Set1","Pattern3","Mesh17"
4,0.567,0.669,39.807,66.771,6.524,"Set1","Pattern4","Mesh17"
5,0.553999999999995,0.649999999999999,38.152,64.665,5.559,"Set1","Pattern5","Mesh17"
6,0.542000000000002,0.665999999999999,29.956,49.027,5.604,"Set2","Pattern6","Mesh17"
7,0.582000000000001,0.661,38.582,65.451,5.716,"Set2","Pattern7","Mesh17"
8,0.555,0.695,38.914,65.504,6.687,"Set2","Pattern8","Mesh17"
9,0.548999999999999,0.674000000000001,31.004,51.7839999999999,4.64599999999999,"Set2","Pattern9","Mesh17"
10,0.527999999999999,0.709000000000001,45.711,79.2909999999999,5.883,"Set2","Pattern10","Mesh17"
11,0.503999999999998,0.760999999999999,46.224,83.064,4.16500000000001,"Set3","Pattern11","Mesh17"
12,0.488,0.694000000000001,48.489,87.116,4.066,"Set3","Pattern12","Mesh17"
13,0.465000000000003,0.728,45.096,81.376,3.85599999999999,"Set3","Pattern13","Mesh17"
14,0.469999999999999,0.709,18.077,28.3100000000001,3.42,"Set3","Pattern14","Mesh17"
15,0.478999999999999,0.718999999999999,47.418,85.926,3.643,"Set3","Pattern15","Mesh17"
16,0.472999999999999,0.736999999999998,22.198,35.957,3.354,"Set4","Pattern16","Mesh17"
17,0.489999999999995,0.731999999999999,21.494,34.499,3.518,"Set4","Pattern17","Mesh17"
18,0.488,0.716999999999999,27.067,45.7379999999998,3.374,"Set4","Pattern18","Mesh17"
19,0.490000000000002,0.712,27.7969999999999,46.345,3.77200000000001,"Set4","Pattern19","Mesh17"
20,0.470999999999997,0.713999999999999,22.11,35.2630000000001,3.751,"Set4","Pattern20","Mesh17"
1,0.846,0.651,35.868,59.106,6.525,"Set1","Pattern1","Mesh18"
2,0.596,0.655,33.178,54.481,6.066,"Set1","Pattern2","Mesh18"
3,0.562999999999999,0.66,36.057,60.928,5.358,"Set1","Pattern3","Mesh18"
4,0.564,0.656000000000001,35.798,60.062,5.908,"Set1","Pattern4","Mesh18"
5,0.549999999999997,0.66,36.28,60.117,6.452,"Set1","Pattern5","Mesh18"
6,0.539999999999999,0.655,26.81,43.636,4.672,"Set2","Pattern6","Mesh18"
7,0.573999999999998,0.698,33.433,55.732,5.209,"Set2","Pattern7","Mesh18"
8,0.551000000000002,0.706,36.662,60.945,6.351,"Set2","Pattern8","Mesh18"
9,0.539999999999999,0.712999999999999,27.349,44.38,4.501,"Set2","Pattern9","Mesh18"
10,0.577999999999996,0.702,41.11,70.03,6.119,"Set2","Pattern10","Mesh18"
11,0.530999999999999,0.731,41.01,72.6379999999999,4.13,"Set3","Pattern11","Mesh18"
12,0.501999999999995,0.714,41.568,73.151,4.331,"Set3","Pattern12","Mesh18"
13,0.500999999999998,0.693999999999999,40.769,72.513,3.843,"Set3","Pattern13","Mesh18"
14,0.486000000000004,0.722,17.3149999999999,26.784,3.35600000000001,"Set3","Pattern14","Mesh18"
15,0.481000000000002,0.737,39.7329999999999,70.779,3.92,"Set3","Pattern15","Mesh18"
16,0.475000000000001,0.719999999999999,19.726,31.0519999999999,3.247,"Set4","Pattern16","Mesh18"
17,0.488,0.747999999999998,20.056,31.6339999999999,3.30000000000001,"Set4","Pattern17","Mesh18"
18,0.478000000000002,0.73,26.711,44.7330000000001,3.568,"Set4","Pattern18","Mesh18"
19,0.486000000000004,0.731999999999999,24.5469999999999,40.773,3.313,"Set4","Pattern19","Mesh18"
20,0.491,0.727,19.033,29.7860000000001,3.233,"Set4","Pattern20","Mesh18"
1,0.890999999999998,0.665,47.601,79.293,8.709,"Set1","Pattern1","Mesh19"
2,0.591000000000001,0.658,48.8,82.752,8.981,"Set1","Pattern2","Mesh19"
3,0.585000000000001,0.676,56.85,98.585,8.562,"Set1","Pattern3","Mesh19"
4,0.586999999999996,0.654,52.296,89.823,8.703,"Set1","Pattern4","Mesh19"
5,0.573999999999998,0.695,48.351,82.047,7.935,"Set1","Pattern5","Mesh19"
6,0.526999999999994,0.666,41.917,68.5,8.574,"Set2","Pattern6","Mesh19"
7,0.591000000000001,0.715000000000001,48.772,82.11,8.818,"Set2","Pattern7","Mesh19"
8,0.580000000000005,0.722,50.006,82.288,11.028,"Set2","Pattern8","Mesh19"
9,0.530000000000001,0.703999999999999,39.655,65.5179999999999,7.685,"Set2","Pattern9","Mesh19"
10,0.588999999999999,0.745000000000001,57.023,97.678,9.955,"Set2","Pattern10","Mesh19"
11,0.522000000000006,0.744999999999999,59.309,105.802,6.786,"Set3","Pattern11","Mesh19"
12,0.519000000000005,0.727,65.001,117.973,5.673,"Set3","Pattern12","Mesh19"
13,0.516999999999996,0.738000000000001,60.51,108.077,6.94200000000001,"Set3","Pattern13","Mesh19"
14,0.503,0.728,25.514,41.4489999999998,4.87500000000001,"Set3","Pattern14","Mesh19"
15,0.508000000000003,0.746999999999998,60.809,110.342,5.709,"Set3","Pattern15","Mesh19"
16,0.506,0.692,30.357,51.3999999999999,3.994,"Set4","Pattern16","Mesh19"
17,0.522999999999996,0.736000000000001,29.199,48.02,5.017,"Set4","Pattern17","Mesh19"
18,0.497,0.750999999999998,36.248,61.8019999999999,5.19499999999999,"Set4","Pattern18","Mesh19"
19,0.482999999999997,0.600999999999999,34.547,58.825,5.15799999999999,"Set4","Pattern19","Mesh19"
20,0.486999999999995,0.623999999999999,26.879,44.2810000000002,4.91999999999999,"Set4","Pattern20","Mesh19"
1,0.602,0.597,15.482,22.241,2.36,"Set1","Pattern1","Mesh2"
2,0.411,0.592,14.23,21.729,2.446,"Set1","Pattern2","Mesh2"
3,0.375999999999999,0.639,14.625,22.424,2.585,"Set1","Pattern3","Mesh2"
4,0.391,0.62,14.264,22.023,2.356,"Set1","Pattern4","Mesh2"
5,0.417,0.578,13.68,20.94,2.297,"Set1","Pattern5","Mesh2"
6,0.386000000000001,0.603,10.34,14.576,2.225,"Set2","Pattern6","Mesh2"
7,0.365,0.627,16.725,26.832,2.319,"Set2","Pattern7","Mesh2"
8,0.383000000000001,0.614999999999999,15.322,24.341,2.267,"Set2","Pattern8","Mesh2"
9,0.397,0.629000000000001,11.342,16.294,2.231,"Set2","Pattern9","Mesh2"
10,0.405000000000001,0.702999999999999,21.172,35.11,2.611,"Set2","Pattern10","Mesh2"
11,0.355,0.69,5.113,2.47999999999999,1.85400000000001,"Set3","Pattern11","Mesh2"
12,0.356000000000002,0.671000000000001,5.042,2.53899999999999,1.857,"Set3","Pattern12","Mesh2"
13,0.358000000000001,0.664999999999999,12.154,9.726,1.928,"Set3","Pattern13","Mesh2"
14,0.374000000000002,0.681999999999999,5.654,3.048,1.949,"Set3","Pattern14","Mesh2"
15,0.341999999999999,0.668000000000001,12.059,9.65199999999999,1.90799999999999,"Set3","Pattern15","Mesh2"
16,0.352999999999998,0.620000000000001,6.61599999999999,4.24599999999998,1.791,"Set4","Pattern16","Mesh2"
17,0.364000000000001,0.67,5.76599999999999,3.214,1.875,"Set4","Pattern17","Mesh2"
18,0.360999999999997,0.673999999999999,9.053,6.541,1.951,"Set4","Pattern18","Mesh2"
19,0.338999999999999,0.66,10.021,7.642,1.857,"Set4","Pattern19","Mesh2"
20,0.361999999999998,0.695,6.19599999999997,3.38100000000003,2.039,"Set4","Pattern20","Mesh2"
1,1,0.745,67.118,112.607,13.389,"Set1","Pattern1","Mesh20"
2,0.644999999999996,0.733,67.596,113.652,14.471,"Set1","Pattern2","Mesh20"
3,0.643999999999998,0.789,67.822,115.23,13.195,"Set1","Pattern3","Mesh20"
4,0.633000000000003,0.795,72.455,121.441,15.81,"Set1","Pattern4","Mesh20"
5,0.652000000000001,0.797,69.827,116.449,15.309,"Set1","Pattern5","Mesh20"
6,0.619999999999997,0.813999999999999,54.127,88.3370000000001,12.925,"Set2","Pattern6","Mesh20"
7,0.614000000000004,0.781000000000001,65.663,110.473,13.741,"Set2","Pattern7","Mesh20"
8,0.639000000000003,0.818,68.407,113.66,15.643,"Set2","Pattern8","Mesh20"
9,0.603999999999999,0.854000000000001,58.774,96.377,13.745,"Set2","Pattern9","Mesh20"
10,0.637999999999998,0.847,72.6030000000001,122.996,14.775,"Set2","Pattern10","Mesh20"
11,0.588999999999999,0.822999999999999,85.985,153.732,11.117,"Set3","Pattern11","Mesh20"
12,0.585000000000001,0.843,102.745,184.961,13.012,"Set3","Pattern12","Mesh20"
13,0.564999999999998,0.829000000000001,87.226,157.185,10.929,"Set3","Pattern13","Mesh20"
14,0.574000000000005,0.811,42.035,66.463,11.743,"Set3","Pattern14","Mesh20"
15,0.566000000000003,0.838000000000001,91.0390000000002,163.11,11.892,"Set3","Pattern15","Mesh20"
16,0.581000000000003,0.859999999999999,54.0980000000002,88.953,11.534,"Set4","Pattern16","Mesh20"
17,0.570999999999998,0.838999999999999,41.0049999999999,67.6669999999999,8.13399999999999,"Set4","Pattern17","Mesh20"
18,0.574000000000005,0.847000000000001,55.8910000000001,94.2380000000001,10.341,"Set4","Pattern18","Mesh20"
19,0.577999999999996,0.850000000000001,55.511,92.8800000000001,11.343,"Set4","Pattern19","Mesh20"
20,0.603999999999999,0.833000000000002,40.559,67.02,7.66000000000003,"Set4","Pattern20","Mesh20"
1,1.209,0.791,45.283,74.557,7.998,"Set1","Pattern1","Mesh21"
2,0.610999999999997,0.76,45.067,75.564,8.367,"Set1","Pattern2","Mesh21"
3,0.638000000000005,0.779,48.084,82.402,6.994,"Set1","Pattern3","Mesh21"
4,0.582000000000001,0.784999999999999,48.191,80.896,8.813,"Set1","Pattern4","Mesh21"
5,0.572000000000003,0.768,44.701,75.545,7.314,"Set1","Pattern5","Mesh21"
6,0.559000000000005,0.781000000000001,35.946,58.932,6.98699999999999,"Set2","Pattern6","Mesh21"
7,0.594000000000001,0.789000000000001,46.122,77.4200000000001,8.094,"Set2","Pattern7","Mesh21"
8,0.597000000000001,0.81,46.928,77.823,9.46000000000001,"Set2","Pattern8","Mesh21"
9,0.593000000000004,0.801,35.638,59.668,5.51900000000001,"Set2","Pattern9","Mesh21"
10,0.613999999999997,0.819000000000001,50.708,87.784,7.03700000000001,"Set2","Pattern10","Mesh21"
11,0.530000000000001,0.811,55.401,99.974,4.89399999999999,"Set3","Pattern11","Mesh21"
12,0.543999999999997,0.834,60.409,109.008,5.25,"Set3","Pattern12","Mesh21"
13,0.535000000000004,0.819999999999999,53.429,95.9440000000001,5.167,"Set3","Pattern13","Mesh21"
14,0.552,0.841999999999999,22.8489999999999,36.1199999999999,4.33099999999999,"Set3","Pattern14","Mesh21"
15,0.535000000000004,0.836000000000002,53.1319999999999,95.674,4.545,"Set3","Pattern15","Mesh21"
16,0.506,0.826000000000001,28.014,45.528,4.333,"Set4","Pattern16","Mesh21"
17,0.537000000000006,0.843999999999998,25.83,41.4820000000002,4.49700000000001,"Set4","Pattern17","Mesh21"
18,0.530999999999999,0.837,32.072,54.1499999999999,4.096,"Set4","Pattern18","Mesh21"
19,0.530000000000001,0.818000000000001,32.217,54.5160000000001,4.077,"Set4","Pattern19","Mesh21"
20,0.549999999999997,0.826000000000001,27.3630000000001,44.405,4.24599999999998,"Set4","Pattern20","Mesh21"
1,0.834,0.741,39.223,64.737,6.873,"Set1","Pattern1","Mesh22"
2,0.556999999999999,0.744,40.635,68.071,7.129,"Set1","Pattern2","Mesh22"
3,0.556999999999999,0.746,43.309,72.224,8.299,"Set1","Pattern3","Mesh22"
4,0.966999999999999,0.799,44.226,72.387,8.914,"Set1","Pattern4","Mesh22"
5,0.611000000000004,0.792,40.752,67.62,7.261,"Set1","Pattern5","Mesh22"
6,0.543999999999997,0.776,30.906,50.578,5.408,"Set2","Pattern6","Mesh22"
7,0.590000000000003,0.789,42.328,71.243,6.417,"Set2","Pattern7","Mesh22"
8,0.573,0.805,42.58,70.669,8.20699999999999,"Set2","Pattern8","Mesh22"
9,0.595999999999997,0.795,31.989,53.223,4.896,"Set2","Pattern9","Mesh22"
10,0.616,0.814,47.4299999999999,80.2610000000001,7.717,"Set2","Pattern10","Mesh22"
11,0.521000000000001,0.780999999999999,51.054,91.9780000000001,4.63000000000001,"Set3","Pattern11","Mesh22"
12,0.533000000000001,0.84,52.806,94.651,4.985,"Set3","Pattern12","Mesh22"
13,0.522000000000006,0.804,52.7910000000001,94.784,5.002,"Set3","Pattern13","Mesh22"
14,0.501999999999995,0.814,21.904,34.391,4.02200000000001,"Set3","Pattern14","Mesh22"
15,0.523000000000003,0.856999999999999,51.5799999999999,92.127,5.386,"Set3","Pattern15","Mesh22"
16,0.509,0.809999999999999,24.877,40.116,3.97,"Set4","Pattern16","Mesh22"
17,0.528999999999996,0.834000000000003,26.417,41.7849999999999,4.681,"Set4","Pattern17","Mesh22"
18,0.511000000000003,0.832000000000001,31.7760000000001,54.107,4.04700000000001,"Set4","Pattern18","Mesh22"
19,0.524000000000001,0.832000000000001,32.211,54.076,4.40799999999999,"Set4","Pattern19","Mesh22"
20,0.521999999999998,0.838000000000001,26.249,40.8799999999999,5.50200000000001,"Set4","Pattern20","Mesh22"
1,0.949999999999996,0.779,63.121,104.668,13.501,"Set1","Pattern1","Mesh23"
2,0.603999999999999,0.75,63.2,108.234,11.772,"Set1","Pattern2","Mesh23"
3,0.639000000000003,0.795999999999999,67.341,114.897,12.273,"Set1","Pattern3","Mesh23"
4,0.595999999999997,0.787,66.393,113.631,11.752,"Set1","Pattern4","Mesh23"
5,0.564999999999998,0.796,65.381,110.724,12.928,"Set1","Pattern5","Mesh23"
6,0.579000000000001,0.835999999999999,55.371,89.673,13.23,"Set2","Pattern6","Mesh23"
7,0.600999999999999,0.811,64.156,107.577,13.046,"Set2","Pattern7","Mesh23"
8,0.598999999999997,0.77,66.246,109.78,15.242,"Set2","Pattern8","Mesh23"
9,0.573,0.808,54.023,89.532,11.523,"Set2","Pattern9","Mesh23"
10,0.623000000000005,0.831,71.9970000000001,122.97,13.41,"Set2","Pattern10","Mesh23"
11,0.528000000000006,0.813000000000001,86.1700000000001,156.179,9.65700000000001,"Set3","Pattern11","Mesh23"
12,0.549999999999997,0.853,102.552,186.088,11.353,"Set3","Pattern12","Mesh23"
13,0.541000000000004,0.848999999999998,85.391,154.187,9.696,"Set3","Pattern13","Mesh23"
14,0.548000000000002,0.838999999999999,33.843,55.0069999999998,7.166,"Set3","Pattern14","Mesh23"
15,0.541000000000004,0.863999999999997,92.669,167.687,10.799,"Set3","Pattern15","Mesh23"
16,0.536000000000001,0.845000000000002,45.8520000000001,76.3779999999999,8.84999999999999,"Set4","Pattern16","Mesh23"
17,0.555999999999997,0.834,42.376,69.46,8.49000000000001,"Set4","Pattern17","Mesh23"
18,0.552,0.858999999999998,55.9970000000001,94.7940000000001,10.465,"Set4","Pattern18","Mesh23"
19,0.541000000000004,0.876000000000001,52.6690000000001,89.1320000000001,9.155,"Set4","Pattern19","Mesh23"
20,0.565000000000005,0.870000000000001,41.7230000000002,66.4589999999998,10.841,"Set4","Pattern20","Mesh23"
1,0.929000000000002,0.769,89.54,152.343,18.45,"Set1","Pattern1","Mesh24"
2,0.657999999999994,0.756,84.666,144.477,17.424,"Set1","Pattern2","Mesh24"
3,0.597000000000001,0.733000000000001,89.751,152.986,18.58,"Set1","Pattern3","Mesh24"
4,0.645000000000003,0.798,89.367,152.266,17.998,"Set1","Pattern4","Mesh24"
5,0.623000000000005,0.815,82.604,141.386,16.049,"Set1","Pattern5","Mesh24"
6,0.593999999999994,0.788,68.52,114.591,15.241,"Set2","Pattern6","Mesh24"
7,0.634999999999998,0.798,82.6500000000001,138.885,18.011,"Set2","Pattern7","Mesh24"
8,0.632999999999996,0.786999999999999,87.314,146.803,19.781,"Set2","Pattern8","Mesh24"
9,0.614000000000004,0.824,73.688,123.587,15.834,"Set2","Pattern9","Mesh24"
10,0.655000000000001,0.815,90.26,154.479,17.885,"Set2","Pattern10","Mesh24"
11,0.567999999999998,0.818999999999999,120.221,219.369,13.99,"Set3","Pattern11","Mesh24"
12,0.574000000000005,0.819000000000001,144.381,263.716,17.199,"Set3","Pattern12","Mesh24"
13,0.576999999999998,0.811000000000002,125.552,227.235,17.025,"Set3","Pattern13","Mesh24"
14,0.585999999999999,0.829000000000001,52.8290000000002,86.0059999999999,13.821,"Set3","Pattern14","Mesh24"
15,0.578000000000003,0.797999999999998,148.564,270.119,19.311,"Set3","Pattern15","Mesh24"
16,0.548999999999999,0.826999999999998,69.971,116.65,16.197,"Set4","Pattern16","Mesh24"
17,0.571999999999996,0.805,59.277,97.4720000000002,13.469,"Set4","Pattern17","Mesh24"
18,0.579000000000001,0.84,84.7610000000002,145.733,16.06,"Set4","Pattern18","Mesh24"
19,0.555,0.852,74.875,128.15,14.205,"Set4","Pattern19","Mesh24"
20,0.564,0.928000000000001,57.8809999999999,94.7460000000001,13.651,"Set4","Pattern20","Mesh24"
1,0.954999999999998,0.769,79.369,134.541,15.563,"Set1","Pattern1","Mesh25"
2,0.631,0.736,79.11,138.606,12.219,"Set1","Pattern2","Mesh25"
3,0.613,0.721,83.445,146.707,13.055,"Set1","Pattern3","Mesh25"
4,0.614000000000004,0.766,84.773,146.847,14.267,"Set1","Pattern4","Mesh25"
5,0.618000000000002,0.781000000000001,76.575,135.137,10.727,"Set1","Pattern5","Mesh25"
6,0.578000000000003,0.849,70.427,119.79,13.261,"Set2","Pattern6","Mesh25"
7,0.624000000000002,0.822000000000001,85.136,145.729,16.51,"Set2","Pattern7","Mesh25"
8,0.619999999999997,0.837,79.135,138.177,12.808,"Set2","Pattern8","Mesh25"
9,0.606999999999999,0.839,65.694,113.21,10.449,"Set2","Pattern9","Mesh25"
10,0.617000000000004,0.855,90.755,156.032,17.443,"Set2","Pattern10","Mesh25"
11,0.593000000000004,0.827,133.373,239.674,19.871,"Set3","Pattern11","Mesh25"
12,0.570999999999998,0.828000000000001,160.225,297.016,16.312,"Set3","Pattern12","Mesh25"
13,0.576000000000008,0.818,109.383,196.66,15.5,"Set3","Pattern13","Mesh25"
14,0.578000000000003,0.821999999999999,86.48,153.732,13.052,"Set3","Pattern14","Mesh25"
15,0.572000000000003,0.847999999999999,96.8230000000001,170.749,15.156,"Set3","Pattern15","Mesh25"
16,0.575000000000003,0.831,71.346,117.336,17.073,"Set4","Pattern16","Mesh25"
17,0.551999999999992,0.866,58.739,97.6390000000001,12.523,"Set4","Pattern17","Mesh25"
18,0.573999999999998,0.852,74.327,127.073,13.521,"Set4","Pattern18","Mesh25"
19,0.568999999999988,0.847999999999999,69.0419999999999,118.332,12.268,"Set4","Pattern19","Mesh25"
20,0.564999999999998,0.859999999999999,58.1129999999998,94.4859999999999,14.26,"Set4","Pattern20","Mesh25"
1,0.970999999999997,0.765,72.125,123.846,12.309,"Set1","Pattern1","Mesh26"
2,0.671999999999997,0.767,73.119,126.643,11.563,"Set1","Pattern2","Mesh26"
3,0.628,0.77,73.442,128.091,11.995,"Set1","Pattern3","Mesh26"
4,0.618000000000002,0.784,75.764,129.657,13.475,"Set1","Pattern4","Mesh26"
5,0.640999999999998,0.827,69.072,119.299,11.276,"Set1","Pattern5","Mesh26"
6,0.586999999999996,0.815,61.062,103.861,11.475,"Set2","Pattern6","Mesh26"
7,0.619,0.776,75.5169999999999,128.806,14.81,"Set2","Pattern7","Mesh26"
8,0.606999999999999,0.794,73.729,126.484,13.896,"Set2","Pattern8","Mesh26"
9,0.610999999999997,0.782,59.688,103.018,9.521,"Set2","Pattern9","Mesh26"
10,0.637999999999998,0.821999999999999,87.573,149.435,17.623,"Set2","Pattern10","Mesh26"
11,0.560000000000002,0.829000000000001,113.713,203.453,17.033,"Set3","Pattern11","Mesh26"
12,0.571999999999989,0.807,144.888,265.967,16.26,"Set3","Pattern12","Mesh26"
13,0.560000000000002,0.818,91.8119999999999,163.159,14.212,"Set3","Pattern13","Mesh26"
14,0.587999999999994,0.815000000000001,77.5319999999999,134.407,14.522,"Set3","Pattern14","Mesh26"
15,0.566999999999993,0.869999999999997,87.2739999999999,152.89,14.309,"Set3","Pattern15","Mesh26"
16,0.560000000000002,0.841999999999999,55.4349999999999,91.529,11.954,"Set4","Pattern16","Mesh26"
17,0.570999999999998,0.837,52.838,86.9120000000003,12.279,"Set4","Pattern17","Mesh26"
18,0.566000000000003,0.837,64.4359999999999,110.007,11.847,"Set4","Pattern18","Mesh26"
19,0.561000000000007,0.819000000000003,62.4349999999999,104.739,12.666,"Set4","Pattern19","Mesh26"
20,0.572000000000003,0.852,49.9110000000001,80.665,12.111,"Set4","Pattern20","Mesh26"
1,1.432,0.816,175.765,249.726,90.23,"Set1","Pattern1","Mesh27"
2,0.704999999999998,0.804,137.351,240.043,24.488,"Set1","Pattern2","Mesh27"
3,1.036,0.857,180.84,259.327,92.413,"Set1","Pattern3","Mesh27"
4,0.662999999999997,0.797,178.742,256.499,90.476,"Set1","Pattern4","Mesh27"
5,0.656999999999996,0.788,162.987,235.935,81.959,"Set1","Pattern5","Mesh27"
6,0.647999999999996,0.836,117.676,197.655,25.27,"Set2","Pattern6","Mesh27"
7,0.664999999999992,0.837,163.37,232.525,84.086,"Set2","Pattern7","Mesh27"
8,0.619,0.843,173.848,250.475,87.703,"Set2","Pattern8","Mesh27"
9,0.641999999999996,0.834999999999999,115.165,196.654,24.426,"Set2","Pattern9","Mesh27"
10,0.653000000000006,0.834,169.43,243.046,86.836,"Set2","Pattern10","Mesh27"
11,0.631,0.815,257.324,470.262,34.857,"Set3","Pattern11","Mesh27"
12,0.619,0.798999999999999,311.733,574.476,40.04,"Set3","Pattern12","Mesh27"
13,0.599999999999994,0.818999999999999,215.752,386.729,35.482,"Set3","Pattern13","Mesh27"
14,0.614000000000004,0.847999999999999,175.571,311.869,31.415,"Set3","Pattern14","Mesh27"
