"X","mean","sd","X0.025quant","X0.5quant","X0.975quant","mode","kld","True","Set","Pattern","Mesh"
7,3.85658645629883,0.576691746711731,2.65621121715999,3.86929334919183,4.98841083821357,3.8905348777771,0.000295565297404049,4,"Set2","Pattern7","Mesh16"
8,4.27053499221802,0.297569274902344,3.64091371318262,4.28015520040401,4.84600495577564,4.29475116729736,0.00177263302471592,4,"Set2","Pattern8","Mesh16"
9,3.93254375457764,0.357053995132446,3.21916692916558,3.92947214328285,4.66264793757773,3.92434763908386,0.000463298841500242,4,"Set2","Pattern9","Mesh16"
10,4.16545534133911,0.546899020671844,3.05560915420287,4.16723270042893,5.26330876878432,4.1700291633606,0.000263502364871276,4,"Set2","Pattern10","Mesh16"
11,2.34728860855103,0.304001241922379,1.82077990519601,2.35545040590917,2.81621165653065,2.36479377746582,0.160634216850737,2,"Set3","Pattern11","Mesh16"
12,2.39547896385193,0.205398067831993,2.0630616535107,2.39948720045846,2.69318198407324,2.40596485137939,0.247426977652662,2,"Set3","Pattern12","Mesh16"
13,2.48403358459473,0.203422769904137,2.0158045371312,2.50608423236293,2.79683274976035,2.52872705459595,0.00973691275685601,2,"Set3","Pattern13","Mesh16"
14,2.5455584526062,0.215537324547768,2.29342561858349,2.54844650029279,2.77244490542216,2.55378603935242,0.629269095392993,2,"Set3","Pattern14","Mesh16"
15,2.56075358390808,0.182819321751595,2.12440943128694,2.58532874511353,2.82721375750096,2.61042881011963,0.0111605995561209,2,"Set3","Pattern15","Mesh16"
16,1.67859935760498,0.553465783596039,0.553910652026986,1.69484710288129,2.7414871530208,1.72732281684875,0.00343061206798131,2,"Set4","Pattern16","Mesh16"
17,2.06464982032776,0.57749330997467,0.813667926957251,2.09677853229791,3.14094280247932,2.15044283866882,0.000625828139259462,2,"Set4","Pattern17","Mesh16"
18,2.34645795822144,0.437540173530579,1.47188516235392,2.36420782417907,3.14896202292759,2.39859557151794,0.005625899276098,2,"Set4","Pattern18","Mesh16"
19,1.94893479347229,0.312755465507507,1.29679895350701,1.96153352307056,2.53987403792198,1.98798513412476,0.000278645210419797,2,"Set4","Pattern19","Mesh16"
20,1.9520149230957,0.683361291885376,0.536498238505999,1.96534350202763,3.29623320155823,1.98782289028168,0.000206577529680895,2,"Set4","Pattern20","Mesh16"
1,4.16595649719238,0.17807474732399,3.78499344146936,4.17467193766681,4.49726267771553,4.18976736068726,0.000229576180590312,4,"Set1","Pattern1","Mesh17"
2,4.29766273498535,0.114938579499722,4.06596944341005,4.29828306349459,4.52582252692845,4.29950571060181,0.000148169956716155,4,"Set1","Pattern2","Mesh17"
3,4.40394687652588,0.129103645682335,4.1361255690609,4.40725118547053,4.65320093019294,4.41299057006836,0.000523545246097467,4,"Set1","Pattern3","Mesh17"
4,4.35538101196289,0.135998874902725,4.07811340375213,4.35743028551592,4.62145145931946,4.36132097244263,0.000136997882345571,4,"Set1","Pattern4","Mesh17"
5,4.33404970169067,0.124053761363029,4.08136863933502,4.3357808644175,4.57694117708062,4.33887720108032,0.000158458102709989,4,"Set1","Pattern5","Mesh17"
6,3.64697265625,0.579008400440216,2.4605033964215,3.65240206693213,4.80936695481067,3.66249966621399,0.00213901578853197,4,"Set2","Pattern6","Mesh17"
